name,representative_food,major_category,weight,energy_kcal,carbohydrate_g,protein_g,calcium_mg,kalium_mg,iron_mg,magnesium_mg,zinc_mg,cellulose_g,aminoacid_mg,leucine_mg,methionine_mg,selenium_ug,omega3_g,vitaminA_ug,vitaminB_mg,folicacid_ug,vitaminB12_mg,vitaminC_mg,vitaminD_ug,vitaminE_mg
간장불고기도시락,고기반찬 중심 도시락,간편 조리 및 즉석 한 끼 식사,426g,152,21.6,6.57,,,,,,,,,,,,,0.0,,,,,
갈비맛양념치킨,고기반찬 곁들임 영양밥,"한 그릇 볶음밥, 비빔밥, 덮밥",339g,226,23.3,8.85,,,,,,,,,,,,,0.0,,,,,
갈비양념치킨도시락,한끼 식사 도시락,간편 조리 및 즉석 한 끼 식사,368g,220,29.08,8.42,,,,,,,,,,,,,0.0,,,,,
강력추천찬정식,밀프랩 정식,간편 조리 식품,390g,175,24.62,8.72,,,,,,,,,,,,,0.0,,,,,
게살오므라이스세트,세트 메뉴,간편 조리 식품,305g,123,19.02,4.26,,,,,,,,,,,,,0.0,,,,,
경양식세트도시락,한끼 식사 도시락,간편 조리 및 즉석 한 끼 식사,438g,188,24.43,5.02,,,,,,,,,,,,,0.0,,,,,
고기싹쓰리도시락,맞춤형 도시락,간편 조리 및 즉석 한 끼 식사,435g,193,26.44,5.75,,,,,,,,,,,,,0.0,,,,,
고기진짜많구나,밀프랩 정식,간편 조리 식품,472g,190,27.97,6.78,,,,,,,,,,,,,0.0,,,,,
고기진짜많구나도시락,한끼 식사 도시락,간편 조리 및 즉석 한 끼 식사,399g,190,25.31,8.02,,,,,,,,,,,,,0.0,,,,,
골드치킨도시락,한끼 식사 도시락,간편 조리 및 즉석 한 끼 식사,402g,240,28.86,6.47,,,,,,,,,,,,,0.0,,,,,
궁극의도시락불백편,밀프랩 정식,간편 조리 식품,400g,163,18.5,8.25,,,,,,,,,,,,,0.0,,,,,
궁중고기찜도시락,고기반찬 중심 도시락,간편 조리 및 즉석 한 끼 식사,430g,151,22.09,5.81,,,,,,,,,,,,,0.0,,,,,
그때그도시락,맞춤형 도시락,간편 조리 및 즉석 한 끼 식사,340g,172,22.06,8.53,,,,,,,,,,,,,0.0,,,,,
기내식감성뉴욕편,밀프랩 정식,간편 조리 식품,251g,214,21.91,7.17,,,,,,,,,,,,,0.0,,,,,
기내식감성프라하편,밀프랩 정식,간편 조리 식품,330g,176,28.48,4.24,,,,,,,,,,,,,0.0,,,,,
기내식감성한국편,밀프랩 정식,간편 조리 식품,351g,175,26.21,3.42,,,,,,,,,,,,,0.0,,,,,
기내식치킨도시락,한끼 식사 도시락,간편 조리 및 즉석 한 끼 식사,330g,128,20.61,5.15,,,,,,,,,,,,,0.0,,,,,
까스왕,밀프랩 정식,간편 조리 식품,563g,223,27.0,6.75,,,,,,,,,,,,,0.0,,,,,
꿈나무도시락탄,맞춤형 도시락,간편 조리 및 즉석 한 끼 식사,433g,204,29.1,4.39,,,,,,,,,,,,,0.0,,,,,
꿈나무집반찬도시락,맞춤형 도시락,간편 조리 및 즉석 한 끼 식사,373g,169,26.27,5.36,,,,,,,,,,,,,0.0,,,,,
나시고랭미고랭도시락,다양한 반찬 구성 도시락,간편 조리 및 즉석 한 끼 식사,368g,208,34.51,6.52,,,,,,,,,,,,,0.0,,,,,
넘버원도시락,맞춤형 도시락,간편 조리 및 즉석 한 끼 식사,420g,227,24.76,8.33,,,,,,,,,,,,,0.0,,,,,
뉴고추장불고기도시락,한끼 식사 도시락,간편 조리 및 즉석 한 끼 식사,356g,184,30.62,5.9,,,,,,,,,,,,,0.0,,,,,
뉴치킨도시락,한끼 식사 도시락,간편 조리 및 즉석 한 끼 식사,388g,189,24.23,6.19,,,,,,,,,,,,,0.0,,,,,
뉴통햄제육볶음도시락,한끼 식사 도시락,간편 조리 및 즉석 한 끼 식사,372g,180,24.19,5.91,,,,,,,,,,,,,0.0,,,,,
느타리버섯커리세트,세트 메뉴,간편 조리 식품,350g,119,16.57,6.86,,,,,,,,,,,,,0.0,,,,,
대왕돈까스스파게티,밀프랩 정식,간편 조리 식품,388g,193,26.55,6.7,,,,,,,,,,,,,0.0,,,,,
대왕떡갈비도시락,한끼 식사 도시락,간편 조리 및 즉석 한 끼 식사,411g,175,23.6,6.33,,,,,,,,,,,,,0.0,,,,,
대파제육정식,돼지고기 메인 정찬,"한 그릇 볶음밥, 비빔밥, 덮밥",419g,174,24.11,7.64,,,,,,,,,,,,,0.0,,,,,
더블고기도시락,한끼 식사 도시락,간편 조리 및 즉석 한 끼 식사,380g,132,21.32,4.47,,,,,,,,,,,,,0.0,,,,,
더블치킨도시락,한끼 식사 도시락,간편 조리 및 즉석 한 끼 식사,397g,194,27.46,5.54,,,,,,,,,,,,,0.0,,,,,
더착한도시락제육김치,맞춤형 도시락,간편 조리 및 즉석 한 끼 식사,434g,171,24.19,6.22,,,,,,,,,,,,,0.0,,,,,
돈가스정식도시락,한끼 식사 도시락,간편 조리 및 즉석 한 끼 식사,390g,164,29.23,4.36,,,,,,,,,,,,,0.0,,,,,
돌아온더블치킨도시락,한끼 식사 도시락,간편 조리 및 즉석 한 끼 식사,369g,211,30.35,7.86,,,,,,,,,,,,,0.0,,,,,
두껍목살도시락,고기반찬 중심 도시락,간편 조리 및 즉석 한 끼 식사,394g,169,18.53,7.11,,,,,,,,,,,,,0.0,,,,,
두껍삼겹목살도시락,고기반찬 중심 도시락,간편 조리 및 즉석 한 끼 식사,366g,165,15.85,7.65,,,,,,,,,,,,,0.0,,,,,
두부한상도시락,다양한 반찬 구성 도시락,간편 조리 및 즉석 한 끼 식사,468g,173,23.93,7.26,,,,,,,,,,,,,0.0,,,,,
따닥불고기도시락,한끼 식사 도시락,간편 조리 및 즉석 한 끼 식사,340g,196,30.59,7.06,,,,,,,,,,,,,0.0,,,,,
떡갈비제육볶음도시락,고기반찬 중심 도시락,간편 조리 및 즉석 한 끼 식사,368g,189,26.63,7.34,,,,,,,,,,,,,0.0,,,,,
떡갈비말이,고기반찬 곁들임 영양밥,"한 그릇 볶음밥, 비빔밥, 덮밥",873g,177,29.1,4.81,,,,,,,,,,,,,0.0,,,,,
로스팜말이,밀프랩 정식,간편 조리 식품,895g,203,26.26,7.04,,,,,,,,,,,,,0.0,,,,,
로제함박도시락,고기반찬 중심 도시락,간편 조리 및 즉석 한 끼 식사,405g,109,6.42,4.2,,,,,,,,,,,,,0.0,,,,,
로티의소풍도시락,맞춤형 도시락,간편 조리 및 즉석 한 끼 식사,403g,225,24.81,6.7,,,,,,,,,,,,,0.0,,,,,
리챔치킨도시락,한끼 식사 도시락,간편 조리 및 즉석 한 끼 식사,407g,216,24.57,7.86,,,,,,,,,,,,,0.0,,,,,
리챔정식,밀프랩 정식,간편 조리 식품,415g,180,26.02,6.02,,,,,,,,,,,,,0.0,,,,,
마늘떡갈비세트,세트 메뉴,간편 조리 식품,320g,131,17.19,5.63,,,,,,,,,,,,,0.0,,,,,
마늘족반불족반,한그릇 든든 집밥,"한 그릇 볶음밥, 비빔밥, 덮밥",284g,206,12.32,20.07,,,,,,,,,,,,,0.0,,,,,
맛있겠쥬닭갈비,한식/양식 메인 요리 정찬,"한 그릇 볶음밥, 비빔밥, 덮밥",445g,171,24.94,8.09,,,,,,,,,,,,,0.0,,,,,
매콤따닥불고기도시락,고기반찬 중심 도시락,간편 조리 및 즉석 한 끼 식사,414g,180,21.01,6.28,,,,,,,,,,,,,0.0,,,,,
매콤불고기반상,돼지고기 메인 정찬,"한 그릇 볶음밥, 비빔밥, 덮밥",436g,163,21.33,7.57,,,,,,,,,,,,,0.0,,,,,
매콤어묵말이,고기반찬 곁들임 영양밥,"한 그릇 볶음밥, 비빔밥, 덮밥",937g,187,31.27,5.55,,,,,,,,,,,,,0.0,,,,,
매콤오리불고기정찬,고기반찬 곁들임 영양밥,"한 그릇 볶음밥, 비빔밥, 덮밥",361g,172,26.59,5.82,,,,,,,,,,,,,0.0,,,,,
매콤왕돈가스도시락,한끼 식사 도시락,간편 조리 및 즉석 한 끼 식사,430g,177,20.47,8.6,,,,,,,,,,,,,0.0,,,,,
명품찬도시락,맞춤형 도시락,간편 조리 및 즉석 한 끼 식사,465g,166,22.58,7.1,,,,,,,,,,,,,0.0,,,,,
모두의정찬도시락,맞춤형 도시락,간편 조리 및 즉석 한 끼 식사,416g,178,25.72,6.49,,,,,,,,,,,,,0.0,,,,,
미니도시락,다양한 반찬 구성 도시락,간편 조리 및 즉석 한 끼 식사,194g,189,21.13,5.15,,,,,,,,,,,,,0.0,,,,,
미트볼두부커리세트,세트 메뉴,간편 조리 식품,315g,149,21.9,7.3,,,,,,,,,,,,,0.0,,,,,
민물장어구이도시락,다양한 반찬 구성 도시락,간편 조리 및 즉석 한 끼 식사,405g,106,19.26,2.96,,,,,,,,,,,,,0.0,,,,,
바싹불고기도시락,고기반찬 중심 도시락,간편 조리 및 즉석 한 끼 식사,382g,171,24.87,7.07,,,,,,,,,,,,,0.0,,,,,
반반고기정찬도시락,고기반찬 중심 도시락,간편 조리 및 즉석 한 끼 식사,383g,164,28.2,6.27,,,,,,,,,,,,,0.0,,,,,
반반직화불고기정식,한식/양식 메인 요리 정찬,"한 그릇 볶음밥, 비빔밥, 덮밥",417g,164,23.5,7.67,,,,,,,,,,,,,0.0,,,,,
반반치킨도시락,한끼 식사 도시락,간편 조리 및 즉석 한 끼 식사,385g,195,27.01,6.49,,,,,,,,,,,,,0.0,,,,,
반반치킨불고기정식,한식/양식 메인 요리 정찬,"한 그릇 볶음밥, 비빔밥, 덮밥",408g,174,26.47,5.88,,,,,,,,,,,,,0.0,,,,,
반찬대첩도시락,맞춤형 도시락,간편 조리 및 즉석 한 끼 식사,426g,172,23.94,5.87,,,,,,,,,,,,,0.0,,,,,
밥부리또불고기,밀프랩 정식,간편 조리 식품,198g,164,23.74,7.07,,,,,,,,,,,,,0.0,,,,,
베트남식분짜,고기반찬 곁들임 영양밥,"한 그릇 볶음밥, 비빔밥, 덮밥",585g,109,15.21,3.25,,,,,,,,,,,,,0.0,,,,,
보성녹돈불고기정식,한식/양식 메인 요리 정찬,"한 그릇 볶음밥, 비빔밥, 덮밥",435g,179,26.67,7.13,,,,,,,,,,,,,0.0,,,,,
보양하오리,밀프랩 정식,간편 조리 식품,365g,150,26.3,4.38,,,,,,,,,,,,,0.0,,,,,
봉골레파스타,고기반찬 곁들임 영양밥,"한 그릇 볶음밥, 비빔밥, 덮밥",350g,223,21.14,5.43,,,,,,,,,,,,,0.0,,,,,
브로컬리미트볼세트,세트 메뉴,간편 조리 식품,360g,123,19.44,3.89,,,,,,,,,,,,,0.0,,,,,
블랙치킨도시락,한끼 식사 도시락,간편 조리 및 즉석 한 끼 식사,332g,283,29.52,7.23,,,,,,,,,,,,,0.0,,,,,
비프스트로가노프세트,세트 메뉴,간편 조리 식품,310g,105,16.77,5.16,,,,,,,,,,,,,0.0,,,,,
빼어날수반상,밀프랩 정식,간편 조리 식품,439g,208,23.92,12.07,,,,,,,,,,,,,0.0,,,,,
빼어날수정찬,밀프랩 정식,간편 조리 식품,498g,215,24.3,9.64,,,,,,,,,,,,,0.0,,,,,
빽햄스페셜정식,밀프랩 정식,간편 조리 식품,361g,196,25.76,8.31,,,,,,,,,,,,,0.0,,,,,
뿌링치킨도시락,한끼 식사 도시락,간편 조리 및 즉석 한 끼 식사,357g,168,22.97,6.44,,,,,,,,,,,,,0.0,,,,,
삼겹구이도시락,고기반찬 중심 도시락,간편 조리 및 즉석 한 끼 식사,427g,170,26.0,6.56,,,,,,,,,,,,,0.0,,,,,
새우까르보나라,고기반찬 곁들임 영양밥,"한 그릇 볶음밥, 비빔밥, 덮밥",339g,301,46.9,8.85,,,,,,,,,,,,,0.0,,,,,
생선구이도시락,다양한 반찬 구성 도시락,간편 조리 및 즉석 한 끼 식사,309g,176,22.65,8.09,,,,,,,,,,,,,0.0,,,,,
소불고기정찬도시락,고기반찬 중심 도시락,간편 조리 및 즉석 한 끼 식사,322g,138,27.64,3.42,,,,,,,,,,,,,0.0,,,,,
소불고기챌린지,밀프랩 정식,간편 조리 식품,368g,180,26.63,6.79,,,,,,,,,,,,,0.0,,,,,
소이갈릭치밥도시락,고기반찬 중심 도시락,간편 조리 및 즉석 한 끼 식사,366g,166,18.58,6.83,,,,,,,,,,,,,0.0,,,,,
수미네풍성한도시락,맞춤형 도시락,간편 조리 및 즉석 한 끼 식사,440g,175,26.59,5.68,,,,,,,,,,,,,0.0,,,,,
스팸계란말이도시락,다양한 반찬 구성 도시락,간편 조리 및 즉석 한 끼 식사,325g,153,19.69,5.54,,,,,,,,,,,,,0.0,,,,,
스팸치킨도시락,한끼 식사 도시락,간편 조리 및 즉석 한 끼 식사,390g,214,16.15,5.13,,,,,,,,,,,,,0.0,,,,,
스팸구이닭강정도시락,다양한 반찬 구성 도시락,간편 조리 및 즉석 한 끼 식사,385g,146,10.13,8.05,,,,,,,,,,,,,0.0,,,,,
스팸김치하트밥,한그릇 든든 집밥,"한 그릇 볶음밥, 비빔밥, 덮밥",160g,177,25.0,3.75,,,,,,,,,,,,,0.0,,,,,
쏘야돈까스도시락,한끼 식사 도시락,간편 조리 및 즉석 한 끼 식사,361g,173,22.44,4.71,,,,,,,,,,,,,0.0,,,,,
알찬도시락,맞춤형 도시락,간편 조리 및 즉석 한 끼 식사,370g,165,25.68,6.49,,,,,,,,,,,,,0.0,,,,,
야키토리묵스폐셜,밀프랩 정식,간편 조리 식품,398g,191,15.58,9.05,,,,,,,,,,,,,0.0,,,,,
양배추호박잎쌈세트,세트 메뉴,간편 조리 식품,330g,61,9.09,2.73,,,,,,,,,,,,,0.0,,,,,
엄마의찬도시락,맞춤형 도시락,간편 조리 및 즉석 한 끼 식사,362g,195,20.44,7.18,,,,,,,,,,,,,0.0,,,,,
엄마의제육볶음도시락,고기반찬 중심 도시락,간편 조리 및 즉석 한 끼 식사,415g,186,22.41,8.43,,,,,,,,,,,,,0.0,,,,,
에그듬뿍델리박스,맞춤형 도시락,간편 조리 및 즉석 한 끼 식사,275g,160,12.0,6.55,,,,,,,,,,,,,0.0,,,,,
연탄불고기도시락,고기반찬 중심 도시락,간편 조리 및 즉석 한 끼 식사,374g,221,27.81,7.75,,,,,,,,,,,,,0.0,,,,,
오늘의도시락,맞춤형 도시락,간편 조리 및 즉석 한 끼 식사,463g,184,26.13,6.7,,,,,,,,,,,,,0.0,,,,,
오리덕에든든한도시락,한끼 식사 도시락,간편 조리 및 즉석 한 끼 식사,417g,183,19.66,6.24,,,,,,,,,,,,,0.0,,,,,
오리불고기도시락,고기반찬 중심 도시락,간편 조리 및 즉석 한 끼 식사,455g,171,24.4,5.93,,,,,,,,,,,,,0.0,,,,,
오리정식도시락,고기반찬 중심 도시락,간편 조리 및 즉석 한 끼 식사,400g,199,25.0,6.25,,,,,,,,,,,,,0.0,,,,,
오므라이스커리도시락,한끼 식사 도시락,간편 조리 및 즉석 한 끼 식사,460g,188,21.09,5.43,,,,,,,,,,,,,0.0,,,,,
올뉴기찬도시락,맞춤형 도시락,간편 조리 및 즉석 한 끼 식사,380g,171,26.05,6.32,,,,,,,,,,,,,0.0,,,,,
왕돈까스도시락,한끼 식사 도시락,간편 조리 및 즉석 한 끼 식사,433g,172,28.18,7.39,,,,,,,,,,,,,0.0,,,,,
우렁쌈밥도시락,다양한 반찬 구성 도시락,간편 조리 및 즉석 한 끼 식사,381g,150,23.62,5.51,,,,,,,,,,,,,0.0,,,,,
웰니스기장무볶음세트,세트 메뉴,간편 조리 식품,75g,153,12.0,2.67,,,,,,,,,,,,,0.0,,,,,
웰니스김치볶음세트,세트 메뉴,간편 조리 식품,68g,140,10.29,1.47,,,,,,,,,,,,,0.0,,,,,
웰니스비름나물세트,세트 메뉴,간편 조리 식품,80g,106,5.0,2.5,,,,,,,,,,,,,0.0,,,,,
웰니스톳오이무침세트,세트 메뉴,간편 조리 식품,75g,113,17.33,1.33,,,,,,,,,,,,,0.0,,,,,
응원합니닭도시락,한끼 식사 도시락,간편 조리 및 즉석 한 끼 식사,393g,159,19.08,8.4,,,,,,,,,,,,,0.0,,,,,
의성마늘보쌈도시락,맞춤형 도시락,간편 조리 및 즉석 한 끼 식사,391g,137,24.81,4.35,,,,,,,,,,,,,0.0,,,,,
의성마늘햄쌈도시락,맞춤형 도시락,간편 조리 및 즉석 한 끼 식사,474g,191,25.11,5.91,,,,,,,,,,,,,0.0,,,,,
이딸라도시락,다양한 반찬 구성 도시락,간편 조리 및 즉석 한 끼 식사,201g,194,28.36,5.97,,,,,,,,,,,,,0.0,,,,,
이불돈까스도시락,한끼 식사 도시락,간편 조리 및 즉석 한 끼 식사,585g,165,22.05,6.5,,,,,,,,,,,,,0.0,,,,,
일품한식반상도시락,맞춤형 도시락,간편 조리 및 즉석 한 끼 식사,370g,176,22.43,7.03,,,,,,,,,,,,,0.0,,,,,
잉글리쉬머핀밀박스,밀프랩 정식,간편 조리 식품,232g,168,18.97,7.76,,,,,,,,,,,,,0.0,,,,,
저당궁채들깨나물세트,세트 메뉴,간편 조리 식품,84g,167,27.38,8.33,,,,,,,,,,,,,0.0,,,,,
저당당귀코울슬로세트,고기반찬 곁들임 영양밥,"한 그릇 볶음밥, 비빔밥, 덮밥",72g,69,12.5,1.39,,,,,,,,,,,,,0.0,,,,,
저당식단숙쌈세트,세트 메뉴,간편 조리 식품,175g,37,6.86,2.29,,,,,,,,,,,,,0.0,,,,,
저당식단호박나물세트,세트 메뉴,간편 조리 식품,72g,63,6.94,1.39,,,,,,,,,,,,,0.0,,,,,
저당오이들깨볶음세트,세트 메뉴,간편 조리 식품,89g,118,5.62,2.25,,,,,,,,,,,,,0.0,,,,,
정성가득찬도시락,맞춤형 도시락,간편 조리 및 즉석 한 끼 식사,452g,175,23.23,6.86,,,,,,,,,,,,,0.0,,,,,
정성가득제육정찬,돼지고기 메인 정찬,"한 그릇 볶음밥, 비빔밥, 덮밥",362g,157,24.03,4.7,,,,,,,,,,,,,0.0,,,,,
제육챌린지,밀프랩 정식,간편 조리 식품,426g,162,19.48,7.28,,,,,,,,,,,,,0.0,,,,,
주부단도시락,다양한 반찬 구성 도시락,간편 조리 및 즉석 한 끼 식사,356g,167,22.75,5.06,,,,,,,,,,,,,0.0,,,,,
죽순떡갈비도시락,고기반찬 중심 도시락,간편 조리 및 즉석 한 끼 식사,434g,177,33.41,3.69,,,,,,,,,,,,,0.0,,,,,
쥬키니라자냐세트,세트 메뉴,간편 조리 식품,305g,138,17.05,7.87,,,,,,,,,,,,,0.0,,,,,
직화고추장삼겹정식,돼지고기 메인 정찬,"한 그릇 볶음밥, 비빔밥, 덮밥",391g,182,21.48,9.72,,,,,,,,,,,,,0.0,,,,,
진짜진짜많구나도시락,밀프랩 정식,간편 조리 식품,440g,208,29.55,8.18,,,,,,,,,,,,,0.0,,,,,
촉촉한함박오므라이스,고기반찬 곁들임 영양밥,"한 그릇 볶음밥, 비빔밥, 덮밥",385g,184,20.0,5.97,,,,,,,,,,,,,0.0,,,,,
추억의도시락,맞춤형 도시락,간편 조리 및 즉석 한 끼 식사,330g,147,24.55,4.85,,,,,,,,,,,,,0.0,,,,,
춘천식닭갈비도시락,고기반찬 중심 도시락,간편 조리 및 즉석 한 끼 식사,337g,146,26.11,4.45,,,,,,,,,,,,,0.0,,,,,
치즈김치볶음밥도시락,다양한 반찬 구성 도시락,간편 조리 및 즉석 한 끼 식사,289g,215,25.26,5.88,,,,,,,,,,,,,0.0,,,,,
치즈오므라이스도시락,다양한 반찬 구성 도시락,간편 조리 및 즉석 한 끼 식사,393g,133,17.3,4.58,,,,,,,,,,,,,0.0,,,,,
치킨카레,고기반찬 곁들임 영양밥,"한 그릇 볶음밥, 비빔밥, 덮밥",318g,269,45.91,9.12,,,,,,,,,,,,,0.0,,,,,
치킨도시락,한끼 식사 도시락,간편 조리 및 즉석 한 끼 식사,378g,199,26.19,6.35,,,,,,,,,,,,,0.0,,,,,
치킨마크니커리도시락,한끼 식사 도시락,간편 조리 및 즉석 한 끼 식사,296g,155,19.59,5.41,,,,,,,,,,,,,0.0,,,,,
치킨몬스터도시락,맞춤형 도시락,간편 조리 및 즉석 한 끼 식사,489g,216,29.04,7.36,,,,,,,,,,,,,0.0,,,,,
치킨콤보도시락,한끼 식사 도시락,간편 조리 및 즉석 한 끼 식사,358g,208,32.4,6.42,,,,,,,,,,,,,0.0,,,,,
치킨프리카세세트,세트 메뉴,간편 조리 식품,310g,140,20.32,7.1,,,,,,,,,,,,,0.0,,,,,
치팸도시락,맞춤형 도시락,간편 조리 및 즉석 한 끼 식사,377g,196,28.12,6.63,,,,,,,,,,,,,0.0,,,,,
통통오징어볶음도시락,다양한 반찬 구성 도시락,간편 조리 및 즉석 한 끼 식사,384g,142,22.4,7.29,,,,,,,,,,,,,0.0,,,,,
트리플고기정식,한식/양식 메인 요리 정찬,"한 그릇 볶음밥, 비빔밥, 덮밥",416g,166,23.32,7.45,,,,,,,,,,,,,0.0,,,,,
트리플육해공도시락,한끼 식사 도시락,간편 조리 및 즉석 한 끼 식사,385g,187,32.21,5.97,,,,,,,,,,,,,0.0,,,,,
트리플치킨도시락,한끼 식사 도시락,간편 조리 및 즉석 한 끼 식사,341g,189,27.57,6.16,,,,,,,,,,,,,0.0,,,,,
트리플함박도시락,한끼 식사 도시락,간편 조리 및 즉석 한 끼 식사,406g,175,25.37,8.13,,,,,,,,,,,,,0.0,,,,,
편의로운집반찬,한그릇 든든 집밥,"한 그릇 볶음밥, 비빔밥, 덮밥",300g,166,12.33,18.0,,,,,,,,,,,,,0.0,,,,,
푸짐한바싹불고기,돼지고기 메인 정찬,"한 그릇 볶음밥, 비빔밥, 덮밥",365g,187,27.67,8.49,,,,,,,,,,,,,0.0,,,,,
푸짐한제육정찬도시락,고기반찬 중심 도시락,간편 조리 및 즉석 한 끼 식사,327g,180,25.99,7.65,,,,,,,,,,,,,0.0,,,,,
프레시피크닉박스,밀프랩 정식,간편 조리 식품,386g,152,20.73,5.7,,,,,,,,,,,,,0.0,,,,,
한돈쌈밥도시락,맞춤형 도시락,간편 조리 및 즉석 한 끼 식사,386g,148,23.32,5.44,,,,,,,,,,,,,0.0,,,,,
한정식도시락,맞춤형 도시락,간편 조리 및 즉석 한 끼 식사,421g,166,23.52,7.6,,,,,,,,,,,,,0.0,,,,,
함박쉬림프펜네파스타,고기반찬 곁들임 영양밥,"한 그릇 볶음밥, 비빔밥, 덮밥",955g,91,7.64,2.83,,,,,,,,,,,,,0.0,,,,,
함박제육도시락,고기반찬 중심 도시락,간편 조리 및 즉석 한 끼 식사,373g,145,20.38,5.63,,,,,,,,,,,,,0.0,,,,,
함박치킨까스도시락,한끼 식사 도시락,간편 조리 및 즉석 한 끼 식사,450g,218,24.22,7.11,,,,,,,,,,,,,0.0,,,,,
함박볼로네즈스파게티,고기반찬 곁들임 영양밥,"한 그릇 볶음밥, 비빔밥, 덮밥",428g,147,15.42,5.14,,,,,,,,,,,,,0.0,,,,,
해쉬드비프세트,세트 메뉴,간편 조리 식품,350g,125,18.29,6.57,,,,,,,,,,,,,0.0,,,,,
허니버터깐풍치킨,고기반찬 곁들임 영양밥,"한 그릇 볶음밥, 비빔밥, 덮밥",311g,233,21.22,9.0,,,,,,,,,,,,,0.0,,,,,
황금왕돈까스도시락,한끼 식사 도시락,간편 조리 및 즉석 한 끼 식사,517g,216,21.86,7.35,,,,,,,,,,,,,0.0,,,,,
황금제육도시락,한끼 식사 도시락,간편 조리 및 즉석 한 끼 식사,455g,112,12.53,5.71,,,,,,,,,,,,,0.0,,,,,
훈제오리주꾸미도시락,다양한 반찬 구성 도시락,간편 조리 및 즉석 한 끼 식사,327g,134,21.1,4.28,,,,,,,,,,,,,0.0,,,,,
단찬합도시락,맞춤형 도시락,간편 조리 및 즉석 한 끼 식사,409g,141,19.8,4.89,,,,,,,,,,,,,0.0,,,,,
고기배정식,밀프랩 정식,간편 조리 식품,418g,174,25.88,6.84,,,,,,,,,,,,,0.0,,,,,
백종원제육불고기,돼지고기 메인 정찬,"한 그릇 볶음밥, 비빔밥, 덮밥",245g,158,27.0,5.51,,,,,,,,,,,,,0.0,,,,,
신제육볶음,돼지고기 메인 정찬,"한 그릇 볶음밥, 비빔밥, 덮밥",255g,170,26.15,7.69,,,,,,,,,,,,,0.0,,,,,
제육불고기,돼지고기 메인 정찬,"한 그릇 볶음밥, 비빔밥, 덮밥",105g,177,32.36,5.88,,,,,,,,,,,,,0.0,,,,,
간장불고기정식,돼지고기 메인 정찬,"한 그릇 볶음밥, 비빔밥, 덮밥",411g,180,23.21,7.63,,,,,,,,,,,,,0.0,,,,,
고등어무조림도시락,다양한 반찬 구성 도시락,간편 조리 및 즉석 한 끼 식사,1000g,65,11.0,2.4,,,,,,,,,,,,,0.0,,,,,
김치찌개도시락,고기반찬 중심 도시락,간편 조리 및 즉석 한 끼 식사,490g,148,21.02,4.9,,,,,,,,,,,,,0.0,,,,,
뉴고기배정식,밀프랩 정식,간편 조리 식품,418g,174,25.88,6.84,,,,,,,,,,,,,0.0,,,,,
뉴매콤불고기반상,돼지고기 메인 정찬,"한 그릇 볶음밥, 비빔밥, 덮밥",436g,162,22.78,5.93,,,,,,,,,,,,,0.0,,,,,
뉴제육불고기정식,돼지고기 메인 정찬,"한 그릇 볶음밥, 비빔밥, 덮밥",367g,192,26.28,8.9,,,,,,,,,,,,,0.0,,,,,
다찬도시락,맞춤형 도시락,간편 조리 및 즉석 한 끼 식사,405g,155,19.51,6.42,,,,,,,,,,,,,0.0,,,,,
닭갈비도시락,한끼 식사 도시락,간편 조리 및 즉석 한 끼 식사,1052.50g,868,97.55,39.0,,,,,,,,,,,,,0.0,,,,,
닭곰탕쏘야볶음도시락,한끼 식사 도시락,간편 조리 및 즉석 한 끼 식사,700g,102,15.53,4.81,,,,,,,,,,,,,0.0,,,,,
닭바베큐볶음도시락,고기반찬 중심 도시락,간편 조리 및 즉석 한 끼 식사,610g,117,15.94,4.5,,,,,,,,,,,,,0.0,,,,,
대파바싹불고기도시락,고기반찬 중심 도시락,간편 조리 및 즉석 한 끼 식사,394g,203,24.62,7.36,,,,,,,,,,,,,0.0,,,,,
도농도시락,맞춤형 도시락,간편 조리 및 즉석 한 끼 식사,100g,123,17.47,4.42,,,,,,,,,,,,,0.0,,,,,
도제이모님의도시락,맞춤형 도시락,간편 조리 및 즉석 한 끼 식사,550g,130,20.0,3.64,,,,,,,,,,,,,0.0,,,,,
돈육폭찹도시락,고기반찬 중심 도시락,간편 조리 및 즉석 한 끼 식사,610g,101,14.04,2.71,,,,,,,,,,,,,0.0,,,,,
돼지불고기도시락,고기반찬 중심 도시락,간편 조리 및 즉석 한 끼 식사,442g,199,23.76,6.56,,,,,,,,,,,,,0.0,,,,,
두툼떡갈비정식,한식/양식 메인 요리 정찬,"한 그릇 볶음밥, 비빔밥, 덮밥",394g,174,29.19,4.57,,,,,,,,,,,,,0.0,,,,,
들깨크림두부볶음세트,세트 메뉴,간편 조리 식품,383g,128,17.49,4.18,,,,,,,,,,,,,0.0,,,,,
듬뿍간장불고기도시락,고기반찬 중심 도시락,간편 조리 및 즉석 한 끼 식사,377g,184,27.85,6.1,,,,,,,,,,,,,0.0,,,,,
듬뿍제육볶음도시락,고기반찬 중심 도시락,간편 조리 및 즉석 한 끼 식사,372g,204,27.15,6.72,,,,,,,,,,,,,0.0,,,,,
떡갈비야채조림도시락,고기반찬 중심 도시락,간편 조리 및 즉석 한 끼 식사,610g,92,12.94,3.04,,,,,,,,,,,,,0.0,,,,,
럴수도시락계란말이편,밀프랩 정식,간편 조리 식품,244ml,148,25.41,4.92,,,,,,,,,,,,,0.0,,,,,
